participant_id,session_idx,channel,feature,t_pct,value
1,2,thoracic,rsp_rate,8.0,27.54716699282712
1,2,thoracic,rsp_rate,9.0,26.824126802965832
1,2,thoracic,rsp_rate,10.0,26.384483705822767
1,2,thoracic,rsp_rate,11.0,26.299656688741845
1,2,thoracic,rsp_rate,12.0,26.641064739066987
1,2,thoracic,rsp_rate,13.0,26.812102020995887
1,2,thoracic,rsp_rate,14.0,25.494664100438154
1,2,thoracic,rsp_rate,15.0,23.055165475625106
1,2,thoracic,rsp_rate,16.0,19.86002064478806
1,2,thoracic,rsp_rate,17.0,17.839993053211643
1,2,thoracic,rsp_rate,18.0,17.04159462241524
1,2,thoracic,rsp_rate,19.0,17.52634956694081
1,2,thoracic,rsp_rate,20.0,19.355782101330316
1,2,thoracic,rsp_rate,21.0,21.962257057720336
1,2,thoracic,rsp_rate,22.0,23.989550496986478
1,2,thoracic,rsp_rate,23.0,25.55066934395383
1,2,thoracic,rsp_rate,24.0,26.75862052344748
1,2,thoracic,rsp_rate,25.0,26.97134527170694
1,2,thoracic,rsp_rate,26.0,27.04225352112676
1,2,thoracic,rsp_rate,27.0,27.03981850675838
1,2,thoracic,rsp_rate,28.0,27.03251346365323
1,2,thoracic,rsp_rate,29.0,26.979799455747152
1,2,thoracic,rsp_rate,30.0,26.746579905204126
1,2,thoracic,rsp_rate,31.0,25.708123392508764
1,2,thoracic,rsp_rate,32.0,23.239698498145675
1,2,thoracic,rsp_rate,33.0,20.092358708227305
1,2,thoracic,rsp_rate,34.0,17.774665596873465
1,2,thoracic,rsp_rate,35.0,16.404114050767678
1,2,thoracic,rsp_rate,36.0,16.09819895659344
1,2,thoracic,rsp_rate,37.0,16.990980676171784
1,2,thoracic,rsp_rate,38.0,18.481660629940656
1,2,thoracic,rsp_rate,39.0,20.939676925679752
1,2,thoracic,rsp_rate,40.0,24.734467671168748
1,2,thoracic,rsp_rate,41.0,31.49020500847022
1,2,thoracic,rsp_rate,42.0,32.46899689374607
1,2,thoracic,rsp_rate,43.0,29.16965368895095
1,2,thoracic,rsp_rate,44.0,23.090985756039608
1,2,thoracic,rsp_rate,45.0,18.302036099294803
1,2,thoracic,rsp_rate,46.0,14.72511910912244
1,2,thoracic,rsp_rate,47.0,12.166884963959893
1,2,thoracic,rsp_rate,48.0,10.433983842244505
1,2,thoracic,rsp_rate,49.0,9.50650217901831
1,2,thoracic,rsp_rate,50.0,8.98336484810204
1,2,thoracic,rsp_rate,51.0,8.781554337112201
1,2,thoracic,rsp_rate,52.0,8.81805313366529
1,2,thoracic,rsp_rate,53.0,8.977559643558708
1,2,thoracic,rsp_rate,54.0,9.224747354902075
1,2,thoracic,rsp_rate,55.0,9.572839828035745
1,2,thoracic,rsp_rate,56.0,10.035060623300062
1,2,thoracic,rsp_rate,57.0,10.7528715353251
1,2,thoracic,rsp_rate,58.0,14.262867451188505
1,2,thoracic,rsp_rate,59.0,22.139762166864124
1,2,thoracic,rsp_rate,60.0,35.9582694783257
1,2,thoracic,rsp_rate,61.0,34.04918666356051
1,2,thoracic,rsp_rate,62.0,31.04356748932691
1,2,thoracic,rsp_rate,63.0,27.99006171396705
1,2,thoracic,rsp_rate,64.0,25.937319095823106
